date,BARC,HSBA,LLOY,NWG,STAN,,,AV,DLG,HSX,LGEN,PRU,BLND,DLN,GPE,HMSO,LAND,SGRO,SHC
11-08-2006 00:00,587.0397949,827.4279785,329.3630066,5329.540039,1047.449097,,,956.5789185,,310.9541016,124,460.9515991,1126.853882,1696,403.6697998,3870.193848,1838.949707,1202.690552,
14-08-2006 00:00,599.510376,837.8851929,334.235199,5422.066406,1060.291382,,,958.5526123,,313.8233948,125,465.5072937,1140.110962,1700,408.7796021,3916.67334,1846.532959,1209.03833,
15-08-2006 00:00,605.9766235,839.1923828,335.859314,5459.071289,1066.712524,,,965.7894287,,312.3887939,126.75,472.5479126,1130.168091,1703,407.2655945,4000.336426,1848.428833,1204.502075,
16-08-2006 00:00,599.972229,834.8352051,337.4833984,5403.548828,1065.1073,,,954.6052246,,319.203186,126.75,478.3460083,1120.225342,1736,408.7796021,3978.645996,1833.262207,1196.328003,
17-08-2006 00:00,603.6671753,829.1708984,337.4833984,5449.827637,1066.712524,,,966.4473267,,319.203186,129,484.1441956,1133.482422,1720,408.0226135,3991.040527,1830.418457,1196.328003,
18-08-2006 00:00,600.434082,830.9138184,339.7571106,5422.066406,1067.515259,,,963.1577759,,322.0725098,127,475.8611145,1122.71106,1744,409.5365906,3981.744629,1822.835205,1206.313599,
21-08-2006 00:00,599.972229,823.5064697,339.1075134,5431.310059,1056.278198,,,956.5789185,,324.9417114,126.25,475.0328064,1114.425293,1723,408.211792,3969.350098,1815.251953,1205.400391,
22-08-2006 00:00,599.972229,825.2493896,339.7571106,5459.071289,1056.278198,,,961.1842041,,326.0177002,127.75,476.2752991,1128.510986,1739,410.4827881,3969.350098,1821.887207,1199.052734,
23-08-2006 00:00,594.4298096,820.8922119,338.7827148,5440.583984,1033.804199,,,956.5789185,,324.2243958,125.75,467.1639099,1116.08252,1736,413.3215942,3913.574707,1788.710327,1154.573975,
24-08-2006 00:00,594.8916016,821.3280029,339.7571106,5440.583984,1033.804199,,,969.0789185,,332.4735107,128.25,480.4168091,1109.453857,1740,417.2958069,3947.659668,1806.720581,1170.907349,
25-08-2006 00:00,599.972229,826.9923096,341.7059937,5431.310059,1051.46228,,,968.4210205,,334.9841003,129.25,477.5177002,1118.568237,1766,423.1625977,3969.350098,1805.772705,1179.081421,
29-08-2006 00:00,610.1334229,830.4780273,340.4067078,5468.314453,1050.659668,,,972.3684082,,337.853302,131.25,479.1742859,1126.853882,1807,426.9476013,3991.040527,1809.564453,1202.690552,
30-08-2006 00:00,611.0571899,829.6066284,342.3555908,5523.836426,1060.291382,,,979.6052246,,341.4399109,133.5,491.5989075,1137.625244,1794,423.5411072,3969.350098,1797.241455,1205.400391,
31-08-2006 00:00,607.3621826,830.4780273,338.7827148,5486.832031,1055.475464,,,971.0526123,,342.8745117,131.5,488.2857056,1130.996704,1806,427.7045898,3941.462402,1795.345703,1192.704956,
01-09-2006 00:00,622.1420898,832.6566162,341.3811951,5523.836426,1070.72583,,,976.3156738,,346.1023865,135.5,494.4979858,1145.911011,1840,434.5176086,4049.914795,1818.095581,1207.226807,
04-09-2006 00:00,621.2183838,839.6281128,346.578186,5579.358887,1082.765381,,,980.2631226,,345.7437134,137,496.9829102,1153.368042,1845,436.7886047,4071.60498,1819.991455,1206.313599,
05-09-2006 00:00,621.6801758,838.3209839,345.9285889,5570.115234,1070.72583,,,973.6842041,,346.1023865,136,491.1846924,1136.796753,1838,432.8143005,3969.350098,1808.616455,1177.27002,
06-09-2006 00:00,614.2902832,832.2208862,343.9797058,5570.115234,1057.080811,,,976.9735718,,340.005188,132.5,487.4573975,1126.025269,1767,429.9755859,3941.462402,1793.449951,1148.226318,
07-09-2006 00:00,606.4384766,826.5565796,339.1075134,5505.349609,1044.238525,,,966.4473267,,343.9504089,130.75,478.3460083,1107.796753,1769,416.3496094,3888.785645,1775.439453,1141.863647,
08-09-2006 00:00,608.2858887,831.7852173,338.4577942,5505.349609,1058.686157,,,976.9735718,,342.8745117,131.75,482.9017029,1106.96814,1760,407.644104,3854.700684,1771.647949,1140.052246,
11-09-2006 00:00,613.3665161,830.4780273,339.1075134,5505.349609,1049.857056,,,986.1842041,,325.6589966,132,489.5281067,1116.911011,1750,412.5646057,3907.377441,1787.762451,1144.588379,
12-09-2006 00:00,622.1420898,833.9638062,343.0053101,5570.115234,1073.936279,,,1005.921021,,332.4735107,135.5,494.9121094,1116.08252,1784,414.8356018,3929.067871,1783.022827,1150.95105,
13-09-2006 00:00,624.9133301,833.0922852,341.0563965,5551.597656,1061.093994,,,1011.842102,,327.452301,134.25,495.740387,1118.568237,1785,417.2958069,3963.152832,1791.554077,1166.371094,
14-09-2006 00:00,624.9133301,827.8637085,340.7315979,5551.597656,1063.501953,,,1013.815674,,328.1695862,136.5,501.1243896,1116.911011,1794,420.134613,4000.336426,1791.554077,1163.646362,
15-09-2006 00:00,628.1464844,833.0922852,343.9797058,5560.841309,1082.765381,,,1023.026306,,323.8656921,138,512.3065186,1128.510986,1795,428.4616089,4037.52002,1816.199829,1172.733765,
18-09-2006 00:00,619.8328247,833.9638062,343.6549072,5533.11084,1074.739014,,,1013.157776,,322.7897949,136,506.0942078,1123.539551,1781,434.8960876,4022.0271,1818.095581,1173.631958,
19-09-2006 00:00,609.2097168,827.8637085,343.6549072,5440.583984,1059.48877,,,1005.263123,,320.2792053,134.5,502.7810059,1125.196655,1784,436.0315857,3987.941895,1812.408081,1170.907349,
20-09-2006 00:00,617.9852905,836.142395,346.9031067,5477.588867,1089.186646,,,1018.421021,,321.7138062,137.25,508.9932861,1128.510986,1781,440.5734863,3987.941895,1817.147705,1182.71936,
21-09-2006 00:00,617.9852905,836.578125,346.2533875,5496.075684,1118.081665,,,1025,,320.6377869,137.75,516.0338745,1126.853882,1777,442.0874939,3981.744629,1809.564453,1189.067139,
22-09-2006 00:00,608.7478027,829.6066284,343.6549072,5440.583984,1100.423584,,,1015.789429,,315.6166992,135,509.8215942,1116.911011,1771,438.6809998,3932.166504,1793.449951,1181.806152,
25-09-2006 00:00,608.7478027,830.0422974,342.6803894,5449.827637,1110.85791,,,1018.421021,,316.6925964,135.25,509.4075012,1114.425293,1765,439.8164978,3938.36377,1799.137329,1185.444092,
26-09-2006 00:00,613.3665161,833.0922852,345.9285889,5496.075684,1119.687012,,,1027.63147,,320.6377869,137.75,518.5187988,1122.71106,1770,439.8164978,3950.758301,1813.355957,1189.067139,
27-09-2006 00:00,614.7521973,841.8067017,348.8518982,5514.593262,1110.055298,,,1023.026306,,320.9964905,141.25,527.630188,1134.311035,1800,453.4425049,4025.125488,1845.584961,1196.328003,
28-09-2006 00:00,618.4470825,848.3425293,350.8008118,5579.358887,1121.292358,,,1015.789429,,327.0935974,140.5,533.0140991,1134.311035,1809,462.5264893,4056.111816,1857.907959,1205.400391,
29-09-2006 00:00,622.6040039,849.2139282,350.4760132,5662.64209,1098.015625,,,1030.263062,,325.6589966,142.5,549.5802002,1130.168091,1825,457.9844971,4065.407715,1865.491211,1207.226807,
02-10-2006 00:00,630.4558105,843.9852905,350.8008118,5625.637695,1093.199829,,,1026.315674,,326.7349854,140,531.3574829,1144.253784,1845,462.9049988,4124.281738,1871.178711,1218.110718,
03-10-2006 00:00,625.3751831,843.5496216,352.1000977,5644.124512,1089.989258,,,1020.394714,,331.7561951,142,534.2565918,1141.768066,1841,453.0639954,4015.82959,1860.751587,1208.125122,
04-10-2006 00:00,636.9219971,851.3925171,355.6730957,5718.164063,1094.805054,,,1035.526245,,347.1783142,142.5,538.3980713,1146.739502,1859,465.5545044,4018.928223,1852.220459,1216.299194,
05-10-2006 00:00,633.6889038,870.9998169,358.9212036,5755.168457,1114.871094,,,1036.842041,,348.6130066,142.25,535.0848999,1153.368042,1882,465.1759949,4074.703613,1874.970337,1234.458984,
06-10-2006 00:00,644.7739258,870.128418,361.1948853,5764.412109,1114.871094,,,1025,,348.254303,142.5,525.9735718,1159.996582,1883,466.6900024,4068.506592,1886.345337,1243.53125,
09-10-2006 00:00,649.8544922,866.6425781,361.1948853,5801.416504,1126.108154,,,1022.368408,,348.254303,141.5,523.4885864,1156.682373,1886,465.5545044,4040.618896,1879.709961,1245.342773,
10-10-2006 00:00,655.8588257,880.1499023,358.9212036,5829.177734,1150.990112,,,1030.921021,,358.655304,143.25,519.7612915,1171.596558,1901,469.7179871,4025.125488,1901.511841,1256.241699,
11-10-2006 00:00,655.3969116,878.4069824,360.2204895,5829.177734,1134.134644,,,1029.605225,,358.2966919,143,525.9735718,1164.139526,1900,465.5545044,4009.632324,1903.407715,1254.415161,
12-10-2006 00:00,666.9437256,881.8927002,363.1437988,5875.456543,1142.963623,,,1039.473633,,362.959198,145.75,534.2565918,1186.510742,1905,464.7974854,4065.407715,1924.261841,1262.589355,
13-10-2006 00:00,668.3294067,886.2498779,377.4356995,5912.460938,1158.213867,,,1042.105225,,367.6217041,144.25,537.5698242,1179.053711,1920,465.5545044,4065.407715,1931.845093,1270.76355,
16-10-2006 00:00,667.4055786,884.9428101,376.1365051,5884.699707,1154.200562,,,1051.315674,,365.8283997,145,530.5291748,1175.73938,1944,466.3114929,4099.492676,1945.115845,1276.212891,
17-10-2006 00:00,651.2401123,876.6641235,366.7167969,5801.416504,1129.318726,,,1025.657837,,362.959198,139.75,516.0338745,1160.825195,1903,440.5734863,4040.618896,1922.365845,1258.053223,
18-10-2006 00:00,661.8630981,883.1998901,369.6401062,5801.416504,1138.147827,,,1034.210449,,366.1871033,143.25,521.4179077,1177.396606,1924,432.2466125,4043.717285,1938.480347,1265.314087,
19-10-2006 00:00,660.477478,872.7426758,369.3153076,5755.168457,1136.54248,,,1036.184204,,363.6765137,143,534.6707764,1173.253662,1920,438.3024902,4031.322998,1923.313843,1259.864624,
20-10-2006 00:00,658.1682129,874.9212036,365.417511,5755.168457,1143.766357,,,1030.263062,,367.2630005,143.75,528.0443115,1193.139404,1933,441.3305054,4136.67627,1928.053345,1269.850342,
23-10-2006 00:00,662.3250122,878.4069824,366.3919983,5773.655273,1175.069458,,,1038.157837,,369.4150085,143,530.5291748,1200.596558,1939,443.6015015,4127.380371,1951.751221,1283.473755,
24-10-2006 00:00,662.3250122,877.0997925,365.7424011,5773.655273,1167.042847,,,1055.263062,,380.1745911,144,534.2565918,1188.167969,1940,443.6015015,4074.703613,1951.751221,1275.299683,
25-10-2006 00:00,658.1682129,875.7927246,366.3919983,5773.655273,1171.858765,,,1042.105225,,380.1745911,142.25,530.9434204,1203.082153,1965,445.493988,4121.183105,1949.855347,1269.850342,
26-10-2006 00:00,654.9351196,875.7927246,365.7424011,5727.407715,1180.687866,,,1022.368408,,383.4024963,142.25,529.7009277,1210.539307,1973,446.6294861,4130.479004,1941.324219,1268.937012,
27-10-2006 00:00,653.0875854,870.5640869,364.4431152,5736.650879,1182.293091,,,1012.5,,378.3814087,141.25,522.2462158,1233.739258,1954,448.9005127,4139.774902,1961.230347,1260.777954,
30-10-2006 00:00,651.2401123,866.2069092,363.4685974,5718.164063,1175.069458,,,1014.473572,,380.8919067,142.25,530.9434204,1224.625,1941,446.2510071,4133.577637,1957.438721,1247.154297,
31-10-2006 00:00,653.5493774,866.2069092,363.4685974,5755.168457,1183.898438,,,1019.736816,,380.8919067,144.5,532.185791,1238.710693,1984,454.9565125,4173.859863,1986.823975,1246.256104,
01-11-2006 00:00,651.7019043,880.1499023,364.1182861,5792.17334,1194.332764,,,1022.368408,,389.4996948,144.75,534.2565918,1252.796387,1996,464.0404968,4214.14209,1984.928101,1250.792236,
02-11-2006 00:00,645.6975708,880.1499023,363.1437988,5745.894531,1187.911621,,,1010.526306,,381.609314,144.75,529.7009277,1239.539307,1989,460.6340027,4211.043457,1971.657349,1263.502563,
03-11-2006 00:00,645.6975708,884.9428101,362.4942017,5727.407715,1183.898438,,,1007.236816,,386.2717896,147,525.5593872,1232.910645,1996,455.713501,4248.227539,1960.282349,1262.589355,
06-11-2006 00:00,651.7019043,895.8356934,364.4431152,5801.416504,1199.951294,,,1017.763123,,398.466095,149.25,537.5698242,1246.99646,1991,455.3349915,4238.931152,1978.292847,1275.299683,
07-11-2006 00:00,661.8630981,891.0427856,364.7679138,5829.177734,1193.530151,,,1028.947266,,399.9006958,151.25,535.913208,1265.224854,2013,465.5545044,4297.805176,2010.521851,1305.25647,
08-11-2006 00:00,660.015686,890.1713867,363.7934875,5829.177734,1192.727539,,,1039.473633,,400.6180115,148.75,534.2565918,1262.739258,2005,464.0404968,4331.890625,2023.79248,1311.604248,
09-11-2006 00:00,659.0919189,888.8641968,360.8700867,5782.929688,1191.924927,,,1035.526245,,392.7276001,147.5,527.630188,1259.424927,2010,462.5264893,4344.284668,2029.47998,1318.865112,
10-11-2006 00:00,655.3969116,878.4069824,360.8700867,5773.655273,1198.345947,,,1037.5,,395.5968018,147.5,528.4584961,1261.910645,2004,461.7695007,4378.370117,2039.907104,1318.865112,
13-11-2006 00:00,652.6256714,870.5640869,364.4431152,5773.655273,1200.753906,,,1038.815674,,396.3140869,149,539.640625,1280.967651,1994,460.2554932,4443.441406,2051.281982,1313.415649,
14-11-2006 00:00,647.545105,864.8997192,364.7679138,5755.168457,1210.38562,,,1041.447266,,392.7276001,149,538.3980713,1275.167725,1951,463.6619873,4424.849609,2052.22998,1301.618652,
15-11-2006 00:00,653.5493774,869.256897,366.7167969,5792.17334,1202.359253,,,1048.684204,,386.6304016,146.5,547.923584,1293.39624,1959,465.5545044,4480.625,2062.656982,1308.879517,
16-11-2006 00:00,652.1638184,866.6425781,368.3409119,5847.695313,1209.583008,,,1053.289429,,392.3688965,149.75,552.0651855,1300.853394,1959,464.7974854,4517.808594,2083.510986,1328.850708,
17-11-2006 00:00,653.0875854,863.5925903,368.990509,5866.182129,1203.964478,,,1050,,381.609314,150,559.5198975,1294.224854,1940,462.9049988,4477.526367,2087.302734,1323.401245,
20-11-2006 00:00,653.0875854,860.1068115,367.366394,5829.177734,1213.596191,,,1054.605225,,388.0650024,153.5,559.1057129,1329.024658,1950,463.6619873,4598.373047,2115.73999,1347.908813,
21-11-2006 00:00,651.7019043,860.9782715,368.3409119,5801.416504,1199.14856,,,1063.157837,,383.4024963,153.5,566.1463013,1343.938965,1958,467.8255005,4644.852539,2133.750488,1353.358154,
22-11-2006 00:00,646.1594849,854.0067749,366.3919983,5801.416504,1212.793579,,,1065.789429,,382.3265991,153.75,559.934082,1313.28186,1948,470.0964966,4616.964844,2104.36499,1337.923096,
23-11-2006 00:00,646.1594849,850.5211182,364.7679138,5764.412109,1204.76709,,,1062.5,,379.8160095,152.75,557.0349731,1285.939087,1933,469.3395081,4551.893555,2060.760986,1324.314453,
24-11-2006 00:00,639.2313843,843.5496216,360.2204895,5736.650879,1195.93811,,,1048.684204,,381.609314,152,546.6812134,1298.367676,1928,466.6900024,4604.570313,2068.344482,1343.372559,
27-11-2006 00:00,635.536377,832.6566162,357.9468079,5699.646484,1168.648193,,,1026.973633,,375.8707886,148.75,535.913208,1270.196289,1890,462.5264893,4483.723633,2029.47998,1334.300171,
28-11-2006 00:00,624.9133301,823.9423218,355.023407,5681.128906,1163.832397,,,1027.63147,,373.718811,149.5,535.4990845,1272.682007,1904,463.2835083,4462.033203,2017.157227,1330.662231,
29-11-2006 00:00,634.6126709,826.9923096,354.6986084,5718.164063,1172.661377,,,1050.657837,,387.7063904,153.5,548.3378296,1264.39624,1916,465.1759949,4477.526367,2003.886353,1324.314453,
30-11-2006 00:00,628.6082764,817.4064941,351.1257019,5671.885254,1171.056152,,,1036.184204,,379.4573059,151.5,547.0952759,1261.910645,1903,464.0404968,4474.427734,2014.313354,1325.227783,
01-12-2006 00:00,624.4514771,809.5635986,350.4760132,5644.124512,1166.240356,,,1034.210449,,390.2170105,148.25,544.1962891,1251.13916,1919,465.1759949,4462.033203,2001.042725,1320.676636,
04-12-2006 00:00,624.4514771,816.5350952,352.7496948,5653.367676,1172.661377,,,1048.684204,,389.4996948,149.5,547.923584,1255.282104,1946,467.8255005,4542.597656,2028.532104,1340.647827,
05-12-2006 00:00,625.3751831,804.335022,350.4760132,5671.885254,1167.845581,,,1051.315674,,397.7486877,151.5,551.651001,1263.567749,1960,480.6944885,4585.978516,2054.125732,1347.908813,
06-12-2006 00:00,634.1508179,799.9777832,353.0744934,5903.217285,1165.437622,,,1053.289429,,395.9555054,153.5,540.0546875,1263.567749,1960,480.3160095,4567.386719,2038.01123,1342.474243,
07-12-2006 00:00,653.0875854,800.8491821,357.6220093,6023.474121,1186.306396,,,1067.105225,,400.2593079,157.5,563.2473145,1265.224854,1955,476.5310059,4567.386719,2029.47998,1338.836426,
08-12-2006 00:00,674.3336792,797.7991943,360.8700867,6088.270508,1201.556641,,,1072.368408,,392.7276001,160,568.2171021,1273.51062,1963,482.5870056,4558.09082,2041.802856,1340.647827,
11-12-2006 00:00,667.8674927,804.335022,362.8190002,6106.757324,1199.14856,,,1065.13147,,387.7063904,157.5,575.2576904,1309.13916,1961,484.8580017,4638.655273,2058.865234,1351.546753,
12-12-2006 00:00,661.4013062,801.7207031,362.4942017,6106.757324,1203.964478,,,1059.210449,,389.4996948,158.25,574.8435059,1300.02478,1951,482.5870056,4629.359375,2056.969482,1338.836426,
13-12-2006 00:00,664.6343994,800.8491821,361.5198059,6143.762207,1208.780396,,,1068.421021,,387.3476868,158,574.4293823,1328.196167,1960,486.7504883,4706.825195,2069.292236,1364.256958,
14-12-2006 00:00,666.9437256,806.9492798,364.7679138,6097.51416,1211.188354,,,1075.657837,,393.8034973,157.75,576.0859985,1348.9104,2013,489.7785034,4737.811523,2099.625488,1381.50354,
15-12-2006 00:00,672.4862061,811.3065186,367.0415955,6162.279785,1224.03064,,,1080.921021,,390.9342957,158,588.5106201,1377.081665,2036,494.3204956,4750.206055,2104.36499,1395.112061,
18-12-2006 00:00,667.4055786,813.4849854,366.3919983,6143.762207,1211.990845,,,1090.789429,,387.3476868,158.75,591.8237915,1351.396118,2012,496.5914917,4716.121094,2105.312988,1397.836792,
19-12-2006 00:00,662.7869263,807.8206787,362.1694031,6097.51416,1196.740723,,,1086.184204,,388.7824097,158,583.1265869,1346.424683,2006,496.5914917,4747.107422,2093.937988,1389.66272,
20-12-2006 00:00,666.0200195,806.0778198,363.7934875,6088.270508,1197.543457,,,1096.710449,,388.0650024,158,584.7832031,1361.338867,1998,498.1054993,4781.192383,2106.260986,1397.836792,
21-12-2006 00:00,670.1768188,805.2064209,367.366394,6069.75293,1190.31958,,,1086.842041,,392.3688965,156.25,581.4699707,1367.138916,2016,502.6474915,4836.967773,2112.89624,1400.561646,
22-12-2006 00:00,673.8718262,805.2064209,369.3153076,6069.75293,1191.924927,,,1080.263062,,390.9342957,158.25,585.1973877,1375.424561,2040,500.3764954,4824.573242,2123.323242,1407.82251,
27-12-2006 00:00,678.9523926,809.5635986,371.9139099,6153.036133,1197.543457,,,1090.13147,,398.824707,157.5,583.954895,1406.910156,2072,507.1895142,4849.362305,2162.187744,1437.779297,
28-12-2006 00:00,680.7999268,811.3065186,372.8883057,6153.036133,1197.543457,,,1086.842041,,402.0526123,157.5,579.3991699,1426.795898,2092,520.4370117,4880.348633,2196.3125,1445.040161,
29-12-2006 00:00,674.3336792,811.3065186,371.2641907,6143.762207,1197.543457,,,1081.578857,,402.0526123,157.5,579.3991699,1420.167358,2097,524.9790039,4886.545898,2202,1425.967163,
02-01-2007 00:00,689.1135864,818.2778931,375.1619873,6273.32373,1207.977661,,,1103.947266,,406.7150879,160,588.9246826,1425.967285,2116,530.6564941,4908.236328,2211.479248,1429.605225,
03-01-2007 00:00,702.5078735,830.4780273,380.0342102,6393.611816,1208.780396,,,1109.868408,,409.9429932,159.75,600.1068115,1420.167358,2094,529.5209961,4917.532227,2218.114502,1441.402344,
04-01-2007 00:00,701.5842285,822.1994019,377.1109009,6412.098633,1203.161865,,,1097.368408,,403.4872131,160,596.3795166,1392.824463,2074,528.385498,4849.362305,2193.46875,1419.619629,
05-01-2007 00:00,691.8848877,820.020813,375.1619873,6375.094238,1188.714355,,,1090.13147,,406.7150879,158,591.8237915,1368.796021,2060,526.492981,4756.40332,2164.083496,1422.34436,
08-01-2007 00:00,694.6561279,812.1779175,373.862793,6421.341797,1175.871948,,,1080.263062,,405.9978027,156.75,588.0963745,1329.024658,2013,516.6519775,4638.655273,2094.885986,1397.836792,
09-01-2007 00:00,706.6647949,805.2064209,377.4356995,6430.616211,1185.503662,,,1092.763062,,411.377594,160.25,595.965271,1329.024658,2009,518.9229736,4641.753906,2092.98999,1412.358643,
10-01-2007 00:00,696.9653931,803.8991699,375.1619873,6356.576172,1169.450928,,,1082.236816,,400.6180115,157.75,589.3389282,1309.13916,2008,517.7874756,4616.964844,2088.250488,1401.459839,
11-01-2007 00:00,702.9697876,805.2064209,378.7349854,6375.094238,1194.332764,,,1084.868408,,403.1286011,160,600.5209961,1303.339111,1985,511.7315063,4660.345703,2052.22998,1402.373047,
12-01-2007 00:00,702.0460205,800.4135132,385.2312927,6375.094238,1188.714355,,,1084.210449,,402.0526123,159.5,598.8643799,1312.453247,1967,513.2454834,4623.162109,2064.552734,1401.459839,
15-01-2007 00:00,709.4359741,799.5421143,388.1546021,6338.089355,1191.122192,,,1098.684204,,403.4872131,159.75,597.2078247,1310.796143,1930,511.7315063,4654.148438,2060.760986,1403.286255,
16-01-2007 00:00,697.4273071,796.9277954,383.2824097,6264.049805,1174.266724,,,1094.736816,,400.976593,159.25,595.5512085,1299.196167,1929,507.1895142,4632.458008,2037.063354,1394.198853,
17-01-2007 00:00,691.8848877,796.0562744,379.384613,6264.049805,1169.450928,,,1086.842041,,395.9555054,159.75,598.8643799,1300.853394,1910,507.1895142,4561.189453,2027.584229,1398.750122,
18-01-2007 00:00,689.1135864,801.2849121,376.4613037,6236.288574,1172.661377,,,1092.105225,,388.7824097,160.5,598.8643799,1284.281982,1910,506.4324951,4530.203125,2016.209229,1384.213257,
19-01-2007 00:00,690.0374146,812.6135864,378.0853882,6310.328613,1185.503662,,,1094.736816,,384.4784851,161.5,594.7229004,1285.939087,1908,513.2454834,4545.696289,2042.750854,1380.590332,
22-01-2007 00:00,685.8804932,810.8707275,377.4356995,6264.049805,1177.477295,,,1102.63147,,380.8919067,160.5,594.7229004,1288.424805,1920,518.1660156,4585.978516,2059.813232,1401.459839,
23-01-2007 00:00,687.7280273,809.5635986,377.1109009,6301.084961,1171.858765,,,1104.605225,,355.4273987,160,588.5106201,1297.539063,1910,517.0305176,4539.499023,2055.07373,1379.677124,
24-01-2007 00:00,700.1986084,818.2778931,381.9830933,6476.86377,1183.898438,,,1121.710449,,370.1322937,161.5,593.8945923,1335.65332,1943,518.5444946,4647.951172,2098.67749,1406.90918,
25-01-2007 00:00,696.9653931,815.6635742,380.0342102,6421.341797,1179.082642,,,1109.210449,,372.2842102,160.5,589.7529907,1343.110352,1976,537.4694824,4657.24707,2100.573486,1405.097778,
26-01-2007 00:00,687.2661133,811.7421875,379.0598145,6365.850586,1178.279907,,,1099.342041,,374.7947998,158.75,581.8840942,1331.510376,1968,535.1984863,4585.978516,2074.979736,1384.213257,
29-01-2007 00:00,693.7322998,814.7921753,381.6582947,6356.576172,1174.266724,,,1098.026245,,369.4150085,158,578.1567993,1323.224731,1963,539.7404785,4579.78125,2063.60498,1373.329346,
30-01-2007 00:00,695.117981,814.7921753,379.7094116,6375.094238,1171.858765,,,1094.736816,,370.4909058,156.75,575.671814,1308.310547,1970,537.8480225,4570.485352,2047.490356,1356.996094,
31-01-2007 00:00,683.571106,806.0778198,377.760498,6301.084961,1171.858765,,,1080.263062,,364.3937988,154.75,568.2171021,1300.02478,1946,532.5490112,4542.597656,2028.532104,1348.822021,
01-02-2007 00:00,692.8085938,812.6135864,380.3591003,6310.328613,1192.727539,,,1091.447266,,353.9927979,158.25,572.3585815,1331.510376,1975,534.8200073,4685.134766,2057.91748,1377.865601,
02-02-2007 00:00,698.8129272,814.7921753,383.2824097,6328.81543,1220.819946,,,1104.605225,,360.8071899,159.25,584.3690186,1361.338867,2023,552.987915,4833.869141,2109.104492,1409.633911,
05-02-2007 00:00,695.5797729,814.7921753,383.6072083,6319.571777,1219.214722,,,1094.736816,,365.1111145,158.5,590.5812988,1372.938843,2019,557.9083862,4895.841797,2134.698242,1423.257446,
06-02-2007 00:00,703.4317017,813.9207764,388.8042908,6375.094238,1228.846436,,,1114.473633,,366.1871033,159.5,597.6218872,1377.910278,2030,568.5064087,4973.307617,2136.593994,1431.416748,
07-02-2007 00:00,704.8173218,811.3065186,388.8042908,6393.611816,1224.03064,,,1119.736816,,370.8496094,161.25,595.965271,1402.767456,2075,576.454895,5115.844727,2156.500244,1455.025757,
08-02-2007 00:00,707.588501,799.1063843,389.7786865,6393.611816,1219.214722,,,1107.894653,,366.5456848,159.75,592.237915,1384.53894,2094,573.0484009,5019.787109,2120.479492,1411.445435,
09-02-2007 00:00,714.0546875,801.7207031,393.6765137,6356.576172,1245.701904,,,1111.184204,,367.9802856,162.75,595.5512085,1398.624512,2127,576.833374,5056.970703,2146.073242,1425.06897,
12-02-2007 00:00,707.588501,797.7991943,391.4028015,6347.333008,1228.043823,,,1100.657837,,371.5668945,161.5,589.7529907,1391.167358,2080,575.319397,5041.477539,2132.80249,1421.431152,
13-02-2007 00:00,715.9022217,801.7207031,391.4028015,6384.337402,1224.833252,,,1103.947266,,375.512085,162.25,591.4096069,1341.453247,2097,572.2913818,4988.800781,2105.312988,1399.648315,
14-02-2007 00:00,720.9827881,801.2849121,394.3261108,6449.103027,1236.872925,,,1114.473633,,372.6429138,164,593.8945923,1359.681763,2124,576.833374,5103.450195,2153.656494,1424.155762,
15-02-2007 00:00,724.2158813,797.3635254,394.651001,6476.86377,1222.425293,,,1115.13147,,374.0775146,164.5,595.1370239,1362.996094,2150,580.9968872,5112.746094,2147.968994,1425.967163,
16-02-2007 00:00,721.9066162,796.4920044,393.3517151,6523.142578,1216.00415,,,1120.394653,,382.3265991,165.5,595.5512085,1359.681763,2161,585.5388794,5137.535156,2165.979492,1425.06897,
19-02-2007 00:00,721.9066162,796.0562744,394.0013123,6560.146973,1223.227905,,,1123.684204,,384.8370972,166.75,600.5209961,1364.653198,2170,591.9733887,5205.705078,2174.510498,1435.952881,
20-02-2007 00:00,724.6777954,794.3134766,398.8735962,6597.151855,1228.846436,,,1118.421021,,386.6304016,166.5,591.4096069,1348.081787,2165,588.9453735,5171.620117,2122.375488,1425.967163,
21-02-2007 00:00,720.520874,791.6992188,398.2239075,6523.142578,1210.38562,,,1108.552612,,389.8583069,164.25,585.6115112,1349.739014,2180,599.921875,5131.337891,2096.781738,1427.793701,
22-02-2007 00:00,722.8303223,790.3920288,398.2239075,6532.38623,1212.793579,,,1114.473633,,390.9342957,164.75,583.5407104,1330.681885,2209,598.4078979,5029.083008,2069.292236,1430.518433,
23-02-2007 00:00,729.7584229,783.4204712,384.5816956,6513.868652,1215.201538,,,1105.921021,,391.6516113,163.75,579.8134155,1338.139038,2217,599.921875,5013.589844,2083.510986,1435.952881,
26-02-2007 00:00,729.2965088,787.34198,384.256897,6476.86377,1211.188354,,,1122.368408,,392.7276001,165,583.5407104,1320.739014,2208,595.3798828,5016.688477,2059.813232,1423.257446,
27-02-2007 00:00,709.4359741,778.6276245,380.0342102,6365.850586,1163.832397,,,1088.157837,,377.6640015,159.5,566.5604858,1267.710571,2118,568.8848877,4799.78418,1975.448975,1360.619141,
28-02-2007 00:00,683.571106,776.4489746,372.8883057,6190.040527,1146.174194,,,1076.315674,,372.6429138,156.5,557.8632813,1242.025024,2090,568.5064087,4762.600586,1950.803345,1349.735229,
